Reaction time,Ambulance,Start stimulus (sample),Detected activity (sample)
0.421,False,11947,12368
0.323,False,25786,26109
0.26,False,31456,31716
0.351,False,36974,37325
0.264,False,42643,42907
0.367,False,55793,56160
0.287,False,61538,61825
0.361,False,68066,68427
0.209,False,73843,74052
0.3,False,84876,85176
0.392,False,96708,97100
0.248,False,102452,102700
