Reaction time,Ambulance,Start stimulus (sample),Detected activity (sample)
0.302,False,8761,9063
0.456,False,17369,17825
0.261,False,23144,23405
0.501,False,31380,31881
0.312,False,37147,37459
0.589,True,47371,47960
0.388,False,52175,52563
0.325,False,57944,58269
0.396,False,69173,69569
0.66,False,74945,75605
0.457,False,83872,84329
0.274,False,89543,89817
0.464,False,98873,99337
0.315,False,104646,104961
