Reaction time,Ambulance,Start stimulus (sample),Detected activity (sample)
0.308,False,8761,9069
0.464,False,17369,17833
0.273,False,23144,23417
0.507,False,31380,31887
0.318,False,37147,37465
0.591,True,47371,47962
0.45,False,52175,52625
0.301,False,57944,58245
0.373,False,69173,69546
0.684,False,74945,75629
0.434,False,83872,84306
1.999,False,89543,91542
0.464,False,98873,99337
0.315,False,104646,104961
