Reaction time,Ambulance,Start stimulus (sample),Detected activity (sample)
0.351,False,11350,11701
0.51,False,23990,24500
0.476,False,29847,30323
0.248,False,36574,36822
0.581,False,42256,42837
0.323,False,52077,52400
0.658,False,58167,58825
0.271,False,67079,67350
0.457,False,73743,74200
0.434,True,74874,75308
0.449,False,90476,90925
0.35,False,96250,96600
0.323,False,105877,106200
0.35,False,111950,112300
