Reaction time,Ambulance,Start stimulus (sample),Detected activity (sample)
0.335,False,13465,13800
0.525,False,30800,31325
0.591,False,36550,37141
0.618,False,53582,54200
0.455,False,59545,60000
0.715,True,62799,63514
0.429,False,67671,68100
0.558,False,73342,73900
0.883,False,81776,82659
0.0,False,88040,88040
0.527,False,94773,95300
0.293,False,100643,100936
