Game,Mean,Green,Red,Ambulance
1,0.603,0.34550000000000003,1.1179999999999999,
2,0.4642580645161291,0.3065454545454545,0.38866666666666666,0.6838181818181819
3,0.4034827586206896,0.3378461538461538,0.4059166666666667,0.6094999999999999
4,0.4225,0.311,0.38785714285714284,0.8006666666666667
5,0.3656521739130435,0.26149999999999995,0.37077777777777776,0.6144999999999999
